request date,USD cash balance,EUR cash balance,Total cash balance in EUR,USD-EUR exchange rate,EUR-EUR exchange rate,USD deposits,EUR deposits,Total deposits in EUR,USD withdrawals,EUR withdrawals,Total withdrawals in EUR,USD investments,EUR investments,Total investment in EUR,Market value of the USD investments,Market value of the EUR investments,Total market value in EUR,P/L in USD,P/L in EUR,Total P/L in EUR
2021-06-01 21:00:00,1527.422,18.910742,1267.53240434,0.81747,1,20000,500,16849.4,0,0,0,96629.77,480.13,79472.0680819,1295132.04,403.42,1059135.0087388,1196974.85,-95.62,978395.4106295
2021-06-02 21:00:00,1527.422,18.910742,1269.07510056,0.81848,1,20000,500,16869.6,0,0,0,96629.77,480.13,79569.6641496,1256495.98,423.78,1028840.6097104,1158338.79,-75.26,948001.8728392
2021-06-03 21:00:00,1527.422,18.910742,1269.88463422,0.81901,1,20000,500,16880.2,0,0,0,96629.77,480.13,79620.8779277,1258263.65,431.79,1030962.3019865,1160106.46,-67.25,950071.5418046
2021-06-04 21:00:00,1527.422,18.910742,1277.80889956,0.824198,1,20000,500,16983.96,0,0,0,96629.77,480.13,80122.19317446,1286425.05,416.19,1060685.1433599,1188267.86,-82.85,979285.14367628
2021-06-05 21:00:00,1527.422,18.910742,1274.1461416,0.8218,1,20000,500,16936,0,0,0,96629.77,480.13,79890.474986,1295863.72,405.71,1065346.515096,1197706.53,-93.33,984181.896354
2021-06-06 21:00:00,1527.422,18.910742,1274.1461416,0.8218,1,20000,500,16936,0,0,0,96629.77,480.13,79890.474986,1295863.72,402.54,1065343.345096,1197706.53,-96.5,984178.726354
2021-06-07 21:00:00,1527.422,18.910742,1274.1461416,0.8218,1,20000,500,16936,0,0,0,96629.77,480.13,79890.474986,1295863.72,396.82,1065337.625096,1197706.53,-102.22,984173.006354
2021-06-08 21:00:00,1527.422,18.910742,1271.5495242,0.8201,1,20000,500,16902,0,0,0,96629.77,480.13,79726.204377,1313261.97,369.09,1077375.231597,1215104.78,-129.95,996377.480078
2021-06-09 21:00:00,1527.422,18.910742,1273.687915,0.8215,1,20000,500,16930,0,0,0,96629.77,480.13,79861.486055,1300164.75,403.16,1068488.502125,1202007.56,-95.88,987353.33054
2021-06-10 21:00:00,1527.422,18.910742,1272.74549563,0.820883,1,20000,500,16917.66,0,0,0,96629.77,480.13,79801.86548691,1328637.68,412.7,1091068.78467144,1230480.49,-86.34,1009994.17607267
2021-06-11 21:00:00,1527.422,18.910742,1273.71846344,0.82152,1,20000,500,16930.4,0,0,0,96629.77,480.13,79863.4186504,1334326.57,418.53,1096594.4937864,1236169.38,-80.51,1015457.3590576
2021-06-12 21:00:00,1527.422,18.910742,1280.1794585,0.82575,1,20000,500,17015,0,0,0,96629.77,480.13,80272.1625775,1352996.45,405.36,1117642.1785875,1254839.26,-93.68,1036089.838945
2021-06-13 21:00:00,1527.422,18.910742,1280.1794585,0.82575,1,20000,500,17015,0,0,0,96629.77,480.13,80272.1625775,1352996.45,421.62,1117658.4385875,1254839.26,-77.42,1036106.098945
2021-06-14 21:00:00,1527.422,18.910742,1280.1794585,0.82575,1,20000,500,17015,0,0,0,96629.77,480.13,80272.1625775,1352996.45,446.08,1117682.8985875,1254839.26,-52.96,1036130.558945
2021-06-15 21:00:00,1527.422,18.910742,1278.92697246,0.82493,1,20000,500,16998.6,0,0,0,96629.77,480.13,80192.9261661,1323934.15,453.3,1092606.2983595,1225776.96,-45.74,1011134.4476128
2021-06-16 21:00:00,1527.422,18.910742,1278.4229232,0.8246,1,20000,500,16992,0,0,0,96629.77,480.13,80161.038342,1316736.81,438.08,1086219.253526,1218579.62,-60.96,1004779.794652
2021-06-17 21:00:00,1527.422,18.910742,1292.23081808,0.83364,1,20000,500,17172.8,0,0,0,96629.77,480.13,81034.5714628,1332667.06,430.29,1111394.8578984,1234509.87,-68.75,1029068.0580268
2021-06-18 21:00:00,1527.422,18.910742,1301.01349458,0.83939,1,20000,500,17287.8,0,0,0,96629.77,480.13,81590.1926403,1238518.74,406.38,1040006.6251686,1140361.55,-92.66,957115.4214545
2021-06-19 21:00:00,1527.422,18.910742,1305.3055504,0.8422,1,20000,500,17344,0,0,0,96629.77,480.13,81861.722294,1165519.17,408.72,982008.964974,1067361.98,-90.32,898841.939556
2021-06-20 21:00:00,1527.422,18.910742,1305.3055504,0.8422,1,20000,500,17344,0,0,0,96629.77,480.13,81861.722294,1165519.17,404.39,982004.634974,1067361.98,-94.65,898837.609556
2021-06-21 21:00:00,1527.422,18.910742,1305.3055504,0.8422,1,20000,500,17344,0,0,0,96629.77,480.13,81861.722294,1165519.17,376.73,981976.974974,1067361.98,-122.31,898809.949556
2021-06-22 21:00:00,1527.422,18.910742,1301.1051399,0.83945,1,20000,500,17289,0,0,0,96629.77,480.13,81595.9904265,1112385.32,377.56,934169.416874,1014228.13,-121.48,851272.3237285
2021-06-23 21:00:00,1527.422,18.910742,1298.5085225,0.83775,1,20000,500,17255,0,0,0,96629.77,480.13,81431.7198175,1122293.54,382.23,940583.643135,1024136.35,-116.81,857853.4172125
2021-06-24 21:00:00,1527.422,18.910742,1298.890378,0.838,1,20000,500,17260,0,0,0,96629.77,480.13,81455.87726,1104710.54,398.55,926145.98252,1006553.35,-100.49,843391.2173
2021-06-25 21:00:00,1527.422,18.910742,1299.1958624,0.8382,1,20000,500,17264,0,0,0,96629.77,480.13,81475.203214,1087770.33,369.27,912138.360606,989613.14,-129.77,829363.963948
2021-06-26 21:00:00,1527.422,18.910742,1297.92810214,0.83737,1,20000,500,17247.4,0,0,0,96629.77,480.13,81395.0005049,1149913.17,364.29,963267.0811629,1051755.98,-134.75,880574.1549726
2021-06-27 21:00:00,1527.422,18.910742,1297.92810214,0.83737,1,20000,500,17247.4,0,0,0,96629.77,480.13,81395.0005049,1149913.17,375.51,963278.3011629,1051755.98,-123.53,880585.3749726
2021-06-28 21:00:00,1527.422,18.910742,1297.92810214,0.83737,1,20000,500,17247.4,0,0,0,96629.77,480.13,81395.0005049,1149913.17,392.3,963295.0911629,1051755.98,-106.74,880602.1649726
2021-06-29 21:00:00,1527.422,18.910742,1299.3486046,0.8383,1,20000,500,17266,0,0,0,96629.77,480.13,81484.866191,1138249,415.08,954609.2167,1040091.81,-83.96,871825.004323
2021-06-30 21:00:00,1527.422,18.910742,1302.2507064,0.8402,1,20000,500,17304,0,0,0,96629.77,480.13,81668.462754,1111200.85,400.74,934031.69417,1013043.66,-98.3,851060.983132
2021-07-01 21:00:00,1527.422,18.910742,1307.1384568,0.8434,1,20000,500,17368,0,0,0,96629.77,480.13,81977.678018,1106896.21,384.96,933941.223514,1008739.02,-114.08,850656.409468
2021-07-02 21:00:00,1527.422,18.910742,1308.2840233,0.84415,1,20000,500,17383,0,0,0,96629.77,480.13,82050.1503455,1094449.03,384.23,924263.3786745,996291.84,-114.81,840904.946736
2021-07-03 21:00:00,1527.422,18.910742,1307.19955368,0.84344,1,20000,500,17368.8,0,0,0,96629.77,480.13,81981.5432088,1064288.96,398.19,898062.0704224,966131.77,-100.85,814773.3300888
2021-07-04 21:00:00,1527.422,18.910742,1307.19955368,0.84344,1,20000,500,17368.8,0,0,0,96629.77,480.13,81981.5432088,1064288.96,407.52,898071.4004224,966131.77,-91.52,814782.6600888
2021-07-05 21:00:00,1527.422,18.910742,1307.19955368,0.84344,1,20000,500,17368.8,0,0,0,96629.77,480.13,81981.5432088,1064288.96,392.03,898055.9104224,966131.77,-107.01,814767.1700888
2021-07-06 21:00:00,1527.422,18.910742,1306.3747458,0.8429,1,20000,500,17358,0,0,0,96629.77,480.13,81929.363133,1064288.96,390.87,897480.034384,966131.77,-108.17,814244.298933
2021-07-07 21:00:00,1527.422,18.910742,1310.6515274,0.8457,1,20000,500,17414,0,0,0,96629.77,480.13,82199.926489,1079728.61,400.69,913527.175477,981571.42,-98.35,830016.599894
2021-07-08 21:00:00,1527.422,18.910742,1314.0607333,0.847932,1,20000,500,17458.64,0,0,0,96629.77,480.13,82415.60413564,1068867.67,380.3,906707.40115844,970710.48,-118.74,822977.73872736
2021-07-09 21:00:00,1527.422,18.910742,1308.09156813,0.844024,1,20000,500,17380.48,0,0,0,96629.77,480.13,82037.97499448,1114639.1,384.51,941166.6617384,1016481.91,-114.53,857820.59760584
2021-07-10 21:00:00,1527.422,18.910742,1305.3819215,0.84225,1,20000,500,17345,0,0,0,96629.77,480.13,81866.5537825,1087015.89,385.69,915924.8233525,988858.7,-113.35,832752.890075
2021-07-11 21:00:00,1527.422,18.910742,1305.3819215,0.84225,1,20000,500,17345,0,0,0,96629.77,480.13,81866.5537825,1087015.89,391.17,915930.3033525,988858.7,-107.87,832758.370075
2021-07-12 21:00:00,1527.422,18.910742,1305.3819215,0.84225,1,20000,500,17345,0,0,0,96629.77,480.13,81866.5537825,1087015.89,381.28,915920.4133525,988858.7,-117.76,832748.480075
2021-07-13 21:00:00,1527.422,18.910742,1306.2220036,0.8428,1,20000,500,17356,0,0,0,96629.77,480.13,81919.700156,1095031.27,376.85,923269.204356,996874.08,-122.19,840043.284624
2021-07-14 21:00:00,1527.422,18.910742,1316.04332706,0.84923,1,20000,500,17484.6,0,0,0,96629.77,480.13,82541.0295771,1066379.66,378.9,905980.4986618,968222.47,-120.14,822123.4281981
2021-07-15 21:00:00,1527.422,18.910742,1309.68925154,0.84507,1,20000,500,17401.4,0,0,0,96629.77,480.13,82139.0497339,1051665.82,365.18,889096.4145074,953508.63,-133.86,805647.6779541
2021-07-16 21:00:00,1527.422,18.910742,1312.04148142,0.84661,1,20000,500,17432.2,0,0,0,96629.77,480.13,82287.8595797,1050097.54,371.08,889394.1583394,951940.35,-127.96,805794.2597135
2021-07-17 21:00:00,1527.422,18.910742,1311.80167617,0.846453,1,20000,500,17429.06,0,0,0,96629.77,480.13,82272.68870581,1036275.13,369.21,877527.40261389,938117.94,-129.83,793942.91466682
2021-07-18 21:00:00,1527.422,18.910742,1311.80167617,0.846453,1,20000,500,17429.06,0,0,0,96629.77,480.13,82272.68870581,1036275.13,367.47,877525.66261389,938117.94,-131.57,793941.17466682
2021-07-19 21:00:00,1527.422,18.910742,1311.80167617,0.846453,1,20000,500,17429.06,0,0,0,96629.77,480.13,82272.68870581,1036275.13,356.82,877515.01261389,938117.94,-142.22,793930.52466682
2021-07-20 21:00:00,1527.422,18.910742,1314.0118558,0.8479,1,20000,500,17458,0,0,0,96629.77,480.13,82412.511983,1050388.82,347.34,890972.020478,952231.63,-151.7,807245.499077
2021-07-21 21:00:00,1527.422,18.910742,1315.0810512,0.8486,1,20000,500,17472,0,0,0,96629.77,480.13,82480.152822,1050943.53,370.16,892200.839558,952786.34,-128.88,808405.608124
2021-07-22 21:00:00,1527.422,18.910742,1314.13404956,0.84798,1,20000,500,17459.6,0,0,0,96629.77,480.13,82420.2423646,1056476.86,375.44,896246.6877428,958319.67,-123.6,812512.3137666
2021-07-23 21:00:00,1527.422,18.910742,1316.33353724,0.84942,1,20000,500,17488.4,0,0,0,96629.77,480.13,82559.3892334,1046797.84,374.15,889545.1712528,948640.65,-124.89,805669.450923
2021-07-24 21:00:00,1527.422,18.910742,1316.25716614,0.84937,1,20000,500,17487.4,0,0,0,96629.77,480.13,82554.5577449,1034274.21,397.45,878878.9357477,936117.02,-101.59,795008.1232774
2021-07-25 21:00:00,1527.422,18.910742,1316.25716614,0.84937,1,20000,500,17487.4,0,0,0,96629.77,480.13,82554.5577449,1034274.21,398.91,878880.3957477,936117.02,-100.13,795009.5832774
2021-07-26 21:00:00,1527.422,18.910742,1316.25716614,0.84937,1,20000,500,17487.4,0,0,0,96629.77,480.13,82554.5577449,1034274.21,456.17,878937.6557477,936117.02,-42.87,795066.8432774
2021-07-27 21:00:00,1527.422,18.910742,1312.4844338,0.8469,1,20000,500,17438,0,0,0,96629.77,480.13,82315.882213,1031690.87,435.73,874174.727803,933533.68,-63.31,790546.363592
2021-07-28 21:00:00,1527.422,18.910742,1310.8042696,0.8458,1,20000,500,17416,0,0,0,96629.77,480.13,82209.589466,1031988.56,465.06,873320.984048,933831.37,-33.98,789800.592746
2021-07-29 21:00:00,1527.422,18.910742,1308.31457174,0.84417,1,20000,500,17383.4,0,0,0,96629.77,480.13,82052.0829409,1021092.76,451.35,862427.2252092,922935.57,-47.69,779066.8301269
2021-07-30 21:00:00,1527.422,18.910742,1303.21450968,0.840831,1,20000,500,17316.62,0,0,0,96629.77,480.13,81729.43613887,1017156.33,448.19,855704.76411023,918999.14,-50.85,772672.11588534
2021-07-31 21:00:00,1527.422,18.910742,1306.02343874,0.84267,1,20000,500,17353.4,0,0,0,96629.77,480.13,81907.1382859,1056089.24,472.41,890407.1298708,957932.05,-26.63,807193.9705735
2021-08-01 21:00:00,1527.422,18.910742,1306.02343874,0.84267,1,20000,500,17353.4,0,0,0,96629.77,480.13,81907.1382859,1056089.24,468.38,890403.0998708,957932.05,-30.66,807189.9405735
2021-08-02 21:00:00,1527.422,18.910742,1306.02343874,0.84267,1,20000,500,17353.4,0,0,0,96629.77,480.13,81907.1382859,1056089.24,453.38,890388.0998708,957932.05,-45.66,807174.9405735
2021-08-03 21:00:00,1527.422,18.910742,1305.19863086,0.84213,1,20000,500,17342.6,0,0,0,96629.77,480.13,81854.9582101,1043523.67,436.83,879219.4182171,945366.48,-62.21,796059.2638024
2021-08-04 21:00:00,1527.422,18.910742,1305.763777,0.8425,1,20000,500,17350,0,0,0,96629.77,480.13,81890.711225,1044685.87,453.38,880601.225475,946528.68,-45.66,797404.7529
2021-08-05 21:00:00,1527.422,18.910742,1309.24629916,0.84478,1,20000,500,17395.6,0,0,0,96629.77,480.13,82111.0271006,1065907.38,467.43,900924.6664764,967750.19,-31.61,817504.3955082
2021-08-06 21:00:00,1527.422,18.910742,1309.4295898,0.8449,1,20000,500,17398,0,0,0,96629.77,480.13,82122.622673,1054275.8,492.05,891249.67342,956118.61,-6.99,807817.623589
2021-08-07 21:00:00,1527.422,18.910742,1318.8996062,0.8511,1,20000,500,17522,0,0,0,96629.77,480.13,82721.727247,1045550.09,499.49,890367.171599,947392.9,0.45,806326.54719
2021-08-08 21:00:00,1527.422,18.910742,1318.8996062,0.8511,1,20000,500,17522,0,0,0,96629.77,480.13,82721.727247,1045550.09,499.33,890367.011599,947392.9,0.29,806326.38719
2021-08-09 21:00:00,1527.422,18.910742,1318.8996062,0.8511,1,20000,500,17522,0,0,0,96629.77,480.13,82721.727247,1045550.09,530.1,890397.781599,947392.9,31.06,806357.15719
2021-08-10 21:00:00,1527.422,18.910742,1320.1215438,0.8519,1,20000,500,17538,0,0,0,96629.77,480.13,82799.031063,1038604.6,521.36,885308.61874,940447.41,22.32,801189.468579
2021-08-11 21:00:00,1527.422,18.910742,1321.801708,0.853,1,20000,500,17560,0,0,0,96629.77,480.13,82905.32381,1032339.83,531.58,881117.45499,934182.64,32.54,796890.33192
2021-08-12 21:00:00,1527.422,18.910742,1319.74121572,0.851651,1,20000,500,17533.02,0,0,0,96629.77,480.13,82774.97025027,1053508.01,511.65,897732.80022451,955350.82,12.61,813638.09120382
2021-08-13 21:00:00,1527.422,18.910742,1320.36593132,0.85206,1,20000,500,17541.2,0,0,0,96629.77,480.13,82814.4918262,1015455.97,531.09,865760.5037982,917298.78,32.05,781625.6484868
2021-08-14 21:00:00,1527.422,18.910742,1313.92021048,0.84784,1,20000,500,17456.8,0,0,0,96629.77,480.13,82406.7141968,984368.58,534.9,835121.9568672,886211.39,35.86,751401.3248976
2021-08-15 21:00:00,1527.422,18.910742,1313.92021048,0.84784,1,20000,500,17456.8,0,0,0,96629.77,480.13,82406.7141968,984368.58,530.52,835117.5768672,886211.39,31.48,751396.9448976
2021-08-16 21:00:00,1527.422,18.910742,1313.92021048,0.84784,1,20000,500,17456.8,0,0,0,96629.77,480.13,82406.7141968,984368.58,531.52,835118.5768672,886211.39,32.48,751397.9448976
2021-08-17 21:00:00,1527.422,18.910742,1315.5392778,0.8489,1,20000,500,17478,0,0,0,96629.77,480.13,82509.141753,968042.32,527.26,822298.385448,869885.13,28.22,738473.706857
2021-08-18 21:00:00,1527.422,18.910742,1323.31385578,0.85399,1,20000,500,17579.8,0,0,0,96629.77,480.13,83000.9872823,950354.32,523.88,812116.9657368,852197.13,24.84,727792.6670487
2021-08-19 21:00:00,1527.422,18.910742,1324.03174412,0.85446,1,20000,500,17589.2,0,0,0,96629.77,480.13,83046.4032742,939064.92,537.72,802931.1315432,840907.73,38.68,718560.6989758
2021-08-20 21:00:00,1527.422,18.910742,1327.01632671,0.856414,1,20000,500,17628.28,0,0,0,96629.77,480.13,83235.21784478,970898.11,557.31,832048.04397754,872740.92,58.27,747485.81226088
2021-08-21 21:00:00,1527.422,18.910742,1324.67326136,0.85488,1,20000,500,17597.6,0,0,0,96629.77,480.13,83086.9877776,1040546.02,568.93,890110.9115776,942388.83,69.89,805699.2529904
2021-08-22 21:00:00,1527.422,18.910742,1324.67326136,0.85488,1,20000,500,17597.6,0,0,0,96629.77,480.13,83086.9877776,1040546.02,558.3,890100.2815776,942388.83,59.26,805688.6229904
2021-08-23 21:00:00,1527.422,18.910742,1324.67326136,0.85488,1,20000,500,17597.6,0,0,0,96629.77,480.13,83086.9877776,1040546.02,565.69,890107.6715776,942388.83,66.65,805696.0129904
2021-08-24 21:00:00,1527.422,18.910742,1319.44947812,0.85146,1,20000,500,17529.2,0,0,0,96629.77,480.13,82756.5139642,1033058.08,552.19,880159.8227968,934900.89,53.15,796083.8617994
2021-08-25 21:00:00,1527.422,18.910742,1318.50247648,0.85084,1,20000,500,17516.8,0,0,0,96629.77,480.13,82696.6035068,1035211.4,560.3,881359.567576,937054.21,61.26,797344.4640364
2021-08-26 21:00:00,1527.422,18.910742,1316.1502466,0.8493,1,20000,500,17486,0,0,0,96629.77,480.13,82547.793661,1007222.86,538.98,855973.354998,909065.67,39.94,772109.413531
2021-08-27 21:00:00,1527.422,18.910742,1318.1358952,0.8506,1,20000,500,17512,0,0,0,96629.77,480.13,82673.412362,1040548.56,552,885642.605136,942391.37,52.96,801651.059322
2021-08-28 21:00:00,1527.422,18.910742,1313.44518224,0.847529,1,20000,500,17450.58,0,0,0,96629.77,480.13,82376.66233833,1040024.82,556.32,882007.51566978,941867.63,57.28,798317.41058627
2021-08-29 21:00:00,1527.422,18.910742,1313.44518224,0.847529,1,20000,500,17450.58,0,0,0,96629.77,480.13,82376.66233833,1040024.82,557.31,882008.50566978,941867.63,58.27,798318.40058627
2021-08-30 21:00:00,1527.422,18.910742,1313.44518224,0.847529,1,20000,500,17450.58,0,0,0,96629.77,480.13,82376.66233833,1040024.82,553.82,882005.01566978,941867.63,54.78,798314.91058627
2021-08-31 21:00:00,1527.422,18.910742,1313.67582296,0.84768,1,20000,500,17453.6,0,0,0,96629.77,480.13,82391.2534336,1075471.82,539.8,912195.7523776,977314.63,40.76,828490.8255584
2021-09-01 21:00:00,1527.422,18.910742,1312.20949784,0.84672,1,20000,500,17434.4,0,0,0,96629.77,480.13,82298.4888544,1078061.08,553.11,913368.9876576,979903.89,54.07,829758.2917408
2021-09-02 21:00:00,1527.422,18.910742,1308.86444366,0.84453,1,20000,500,17390.6,0,0,0,96629.77,480.13,82086.8696581,1092114.41,559.51,922882.8926773,993957.22,60.47,839487.1610066
2021-09-03 21:00:00,1527.422,18.910742,1305.000066,0.842,1,20000,500,17340,0,0,0,96629.77,480.13,81842.39634,1129599.08,570.49,951692.91536,1031441.89,71.45,868545.52138
2021-09-04 21:00:00,1527.422,18.910742,1303.97669326,0.84133,1,20000,500,17326.6,0,0,0,96629.77,480.13,81777.6543941,1132188.73,565.06,953109.4042109,1034031.54,66.02,870027.7755482
2021-09-05 21:00:00,1527.422,18.910742,1303.97669326,0.84133,1,20000,500,17326.6,0,0,0,96629.77,480.13,81777.6543941,1132188.73,569.79,953114.1342109,1034031.54,70.75,870032.5055482
2021-09-06 21:00:00,1527.422,18.910742,1303.97669326,0.84133,1,20000,500,17326.6,0,0,0,96629.77,480.13,81777.6543941,1132188.73,586.64,953130.9842109,1034031.54,87.6,870049.3555482
2021-09-07 21:00:00,1527.422,18.910742,1305.1528082,0.8421,1,20000,500,17342,0,0,0,96629.77,480.13,81852.059317,1132188.73,534.34,953950.469533,1034031.54,35.3,870793.259834
2021-09-08 21:00:00,1527.422,18.910742,1308.57423348,0.84434,1,20000,500,17386.8,0,0,0,96629.77,480.13,82068.5100018,1084223.7,530.16,915983.598858,986066.51,31.12,832606.5170534
2021-09-09 21:00:00,1527.422,18.910742,1311.24416714,0.846088,1,20000,500,17421.76,0,0,0,96629.77,480.13,82237.41883976,1086667.35,531.78,919947.9848268,988510.16,32.74,836399.32425408
2021-09-10 21:00:00,1527.422,18.910742,1310.4987852,0.8456,1,20000,500,17412,0,0,0,96629.77,480.13,82190.263512,1100046.19,522.35,930721.408264,1001889,23.31,847220.6484
2021-09-11 21:00:00,1527.422,18.910742,1312.0262072,0.8466,1,20000,500,17432,0,0,0,96629.77,480.13,82286.893282,1078612.86,521.59,913675.237276,980455.67,22.55,830076.320222
2021-09-12 21:00:00,1527.422,18.910742,1312.0262072,0.8466,1,20000,500,17432,0,0,0,96629.77,480.13,82286.893282,1078612.86,524.31,913677.957276,980455.67,25.27,830079.040222
2021-09-13 21:00:00,1527.422,18.910742,1312.0262072,0.8466,1,20000,500,17432,0,0,0,96629.77,480.13,82286.893282,1078612.86,512.06,913665.707276,980455.67,13.02,830066.790222
2021-09-14 21:00:00,1527.422,18.910742,1312.0262072,0.8466,1,20000,500,17432,0,0,0,96629.77,480.13,82286.893282,1056385.34,531.39,894867.218844,958228.15,32.35,811268.30179
2021-09-15 21:00:00,1527.422,18.910742,1312.7899182,0.8471,1,20000,500,17442,0,0,0,96629.77,480.13,82335.208167,1061891.7,548.4,900076.85907,963734.51,49.36,816428.863421
2021-09-16 21:00:00,1527.422,18.910742,1311.14641213,0.846024,1,20000,500,17420.48,0,0,0,96629.77,480.13,82231.23453448,1046305.43,545.59,885745.09511032,948148.24,46.55,802202.71659776
2021-09-17 21:00:00,1527.422,18.910742,1316.9139576,0.8498,1,20000,500,17496,0,0,0,96629.77,480.13,82596.108546,1042318.17,542.26,886304.240866,944160.98,43.22,802391.220804
2021-09-18 21:00:00,1527.422,18.910742,1321.06854544,0.85252,1,20000,500,17550.4,0,0,0,96629.77,480.13,82858.9415204,996946.43,554.07,850470.8405036,898789.24,55.03,766290.8328848
2021-09-19 21:00:00,1527.422,18.910742,1321.06854544,0.85252,1,20000,500,17550.4,0,0,0,96629.77,480.13,82858.9415204,996946.43,547.77,850464.5405036,898789.24,48.73,766284.5328848
2021-09-20 21:00:00,1527.422,18.910742,1321.06854544,0.85252,1,20000,500,17550.4,0,0,0,96629.77,480.13,82858.9415204,996946.43,500.85,850417.6205036,898789.24,1.81,766237.6128848
2021-09-21 21:00:00,1527.422,18.910742,1321.037997,0.8525,1,20000,500,17550,0,0,0,96629.77,480.13,82857.008925,998302.12,487.65,851540.2073,900144.93,-11.39,767362.162825
2021-09-22 21:00:00,1527.422,18.910742,1321.84753066,0.85303,1,20000,500,17560.6,0,0,0,96629.77,480.13,82908.2227031,1020380.85,499.42,870914.8964755,922223.66,0.38,786684.8286898
2021-09-23 21:00:00,1527.422,18.910742,1325.7730052,0.8556,1,20000,500,17612,0,0,0,96629.77,480.13,83156.561212,1039003.42,515.23,889486.556152,940846.23,16.19,805004.224388
2021-09-24 21:00:00,1527.422,18.910742,1319.92297894,0.85177,1,20000,500,17535.4,0,0,0,96629.77,480.13,82786.4691929,1025551.28,487.58,874021.3937656,927394.09,-11.46,789915.0040393
2021-09-25 21:00:00,1527.422,18.910742,1321.83225644,0.85302,1,20000,500,17560.4,0,0,0,96629.77,480.13,82907.2564054,1016611.12,491.81,867681.4275824,918453.93,-7.23,783452.3413686
2021-09-26 21:00:00,1527.422,18.910742,1321.83225644,0.85302,1,20000,500,17560.4,0,0,0,96629.77,480.13,82907.2564054,1016611.12,497.87,867687.4875824,918453.93,-1.17,783458.4013686
2021-09-27 21:00:00,1527.422,18.910742,1321.83225644,0.85302,1,20000,500,17560.4,0,0,0,96629.77,480.13,82907.2564054,1016611.12,496.71,867686.3275824,918453.93,-2.33,783457.2413686
2021-09-28 21:00:00,1527.422,18.910742,1324.75726957,0.854935,1,20000,500,17598.7,0,0,0,96629.77,480.13,83092.30241495,996057.32,482.22,852046.4848742,897900.13,-16.82,767629.42764155
2021-09-29 21:00:00,1527.422,18.910742,1325.9257474,0.8557,1,20000,500,17614,0,0,0,96629.77,480.13,83166.224189,1000059.34,481.52,856232.297238,901902.15,-17.52,771740.149755
2021-09-30 21:00:00,1527.422,18.910742,1335.4721349,0.86195,1,20000,500,17739,0,0,0,96629.77,480.13,83770.1602515,999969.89,513.93,862437.9766855,901812.7,14.89,777332.346765
2021-10-01 21:00:00,1527.422,18.910742,1338.55752734,0.86397,1,20000,500,17779.4,0,0,0,96629.77,480.13,83965.3523869,1014890.94,554.15,877389.4754318,916733.75,55.11,792085.5679875
2021-10-02 21:00:00,1527.422,18.910742,1334.83061766,0.86153,1,20000,500,17730.6,0,0,0,96629.77,480.13,83729.5757481,983905.4,554.97,848218.989262,885748.21,55.93,763154.5853613
2021-10-03 21:00:00,1527.422,18.910742,1334.83061766,0.86153,1,20000,500,17730.6,0,0,0,96629.77,480.13,83729.5757481,983905.4,565.84,848229.859262,885748.21,66.8,763165.4553613
2021-10-04 21:00:00,1527.422,18.910742,1334.83061766,0.86153,1,20000,500,17730.6,0,0,0,96629.77,480.13,83729.5757481,983905.4,571.03,848235.049262,885748.21,71.99,763170.6453613
2021-10-05 21:00:00,1527.422,18.910742,1333.5628574,0.8607,1,20000,500,17714,0,0,0,96629.77,480.13,83649.373039,992330.76,586.2,854685.285132,894173.57,87.16,769702.351699
2021-10-06 21:00:00,1527.422,18.910742,1336.09837792,0.86236,1,20000,500,17747.2,0,0,0,96629.77,480.13,83809.7784572,992662.88,632.51,856665.2711968,894505.69,133.47,771519.3968284
2021-10-07 21:00:00,1527.422,18.910742,1340.7417408,0.8654,1,20000,500,17808,0,0,0,96629.77,480.13,84103.532958,1011993.78,625.36,876404.777212,913836.59,126.32,790960.504986
2021-10-08 21:00:00,1527.422,18.910742,1340.23769154,0.86507,1,20000,500,17801.4,0,0,0,96629.77,480.13,84071.6451339,1007118.72,631.32,871859.5111104,908961.53,132.28,786447.6307571
2021-10-09 21:00:00,1527.422,18.910742,1339.5198032,0.8646,1,20000,500,17792,0,0,0,96629.77,480.13,84026.229142,996988.69,635.28,862631.701374,898831.5,136.24,777265.9549
2021-10-10 21:00:00,1527.422,18.910742,1339.5198032,0.8646,1,20000,500,17792,0,0,0,96629.77,480.13,84026.229142,996988.69,640.17,862636.591374,898831.5,141.13,777270.8449
2021-10-11 21:00:00,1527.422,18.910742,1339.5198032,0.8646,1,20000,500,17792,0,0,0,96629.77,480.13,84026.229142,996988.69,664.05,862660.471374,898831.5,165.01,777294.7249
2021-10-12 21:00:00,1527.422,18.910742,1340.92503144,0.86552,1,20000,500,17810.4,0,0,0,96629.77,480.13,84115.1285304,990188.73,645.55,857673.6995896,892031.54,146.51,772217.6485008
2021-10-13 21:00:00,1527.422,18.910742,1343.185616,0.867,1,20000,500,17840,0,0,0,96629.77,480.13,84258.14059,1014050.16,658.84,879840.32872,915892.97,159.8,794239.00499
2021-10-14 21:00:00,1527.422,18.910742,1335.7012482,0.8621,1,20000,500,17742,0,0,0,96629.77,480.13,83784.654717,1033129.62,667.96,891329.005402,934972.43,168.92,806208.651903
2021-10-15 21:00:00,1527.422,18.910742,1336.6177014,0.8627,1,20000,500,17754,0,0,0,96629.77,480.13,83842.632579,1045491.97,708.64,902654.562519,947334.78,209.6,817475.314706
