request date,USD cash balance,Total cash balance in EUR,USD-EUR exchange rate,USD deposits,Total deposits in EUR,USD withdrawals,Total withdrawals in EUR,USD investments,Total investment in EUR,Market value of the USD investments,Total market value in EUR,P/L in USD,Total P/L in EUR
2021-05-25 21:00:00,1527.422,1250.48511718,0.81869,20000,16373.8,0,0,96629.77,79109.8264013,1247134.15,1021016.2572635,1148976.96,940655.9473824
2021-05-26 21:00:00,1527.422,1246.96746431,0.816387,20000,16327.74,0,0,96629.77,78887.28804099,1274705.92,1040653.34191104,1176548.73,960519.08803851
2021-05-27 21:00:00,1527.422,1252.74570174,0.82017,20000,16403.4,0,0,96629.77,79252.8384609,1268030.59,1040000.6490003,1169873.4,959495.066478
2021-05-28 21:00:00,1527.422,1252.68460486,0.82013,20000,16402.6,0,0,96629.77,79248.9732701,1260164.02,1033498.3177226,1162006.83,952996.6614879
2021-05-29 21:00:00,1527.422,1253.00536348,0.82034,20000,16406.8,0,0,96629.77,79269.2655218,1295132.04,1062448.6176936,1196974.85,981926.348449
2021-05-30 21:00:00,1527.422,1253.00536348,0.82034,20000,16406.8,0,0,96629.77,79269.2655218,1295132.04,1062448.6176936,1196974.85,981926.348449
2021-05-31 21:00:00,1527.422,1253.00536348,0.82034,20000,16406.8,0,0,96629.77,79269.2655218,1295132.04,1062448.6176936,1196974.85,981926.348449
2021-06-01 21:00:00,1527.422,1248.62166234,0.81747,20000,16349.4,0,0,96629.77,78991.9380819,1295132.04,1058731.5887388,1196974.85,978491.0306295
2021-06-02 21:00:00,1527.422,1250.16435856,0.81848,20000,16369.6,0,0,96629.77,79089.5341496,1256495.98,1028416.8297104,1158338.79,948077.1328392
2021-06-03 21:00:00,1527.422,1250.97389222,0.81901,20000,16380.2,0,0,96629.77,79140.7479277,1258263.65,1030530.5119865,1160106.46,950138.7918046
2021-06-04 21:00:00,1527.422,1258.89815756,0.824198,20000,16483.96,0,0,96629.77,79642.06317446,1286425.05,1060268.9533599,1188267.86,979367.99367628
2021-06-05 21:00:00,1527.422,1255.2353996,0.8218,20000,16436,0,0,96629.77,79410.344986,1295863.72,1064940.805096,1197706.53,984275.226354
2021-06-06 21:00:00,1527.422,1255.2353996,0.8218,20000,16436,0,0,96629.77,79410.344986,1295863.72,1064940.805096,1197706.53,984275.226354
2021-06-07 21:00:00,1527.422,1255.2353996,0.8218,20000,16436,0,0,96629.77,79410.344986,1295863.72,1064940.805096,1197706.53,984275.226354
2021-06-08 21:00:00,1527.422,1252.6387822,0.8201,20000,16402,0,0,96629.77,79246.074377,1313261.97,1077006.141597,1215104.78,996507.430078
2021-06-09 21:00:00,1527.422,1254.777173,0.8215,20000,16430,0,0,96629.77,79381.356055,1300164.75,1068085.342125,1202007.56,987449.21054
2021-06-10 21:00:00,1527.422,1253.83475363,0.820883,20000,16417.66,0,0,96629.77,79321.73548691,1328637.68,1090656.08467144,1230480.49,1010080.51607267
2021-06-11 21:00:00,1527.422,1254.80772144,0.82152,20000,16430.4,0,0,96629.77,79383.2886504,1334326.57,1096175.9637864,1236169.38,1015537.8690576
2021-06-12 21:00:00,1527.422,1261.2687165,0.82575,20000,16515,0,0,96629.77,79792.0325775,1352996.45,1117236.8185875,1254839.26,1036183.518945
2021-06-13 21:00:00,1527.422,1261.2687165,0.82575,20000,16515,0,0,96629.77,79792.0325775,1352996.45,1117236.8185875,1254839.26,1036183.518945
2021-06-14 21:00:00,1527.422,1261.2687165,0.82575,20000,16515,0,0,96629.77,79792.0325775,1352996.45,1117236.8185875,1254839.26,1036183.518945
2021-06-15 21:00:00,1527.422,1260.01623046,0.82493,20000,16498.6,0,0,96629.77,79712.7961661,1323934.15,1092152.9983595,1225776.96,1011180.1876128
2021-06-16 21:00:00,1527.422,1259.5121812,0.8246,20000,16492,0,0,96629.77,79680.908342,1316736.81,1085781.173526,1218579.62,1004840.754652
2021-06-17 21:00:00,1527.422,1273.32007608,0.83364,20000,16672.8,0,0,96629.77,80554.4414628,1332667.06,1110964.5678984,1234509.87,1029136.8080268
2021-06-18 21:00:00,1527.422,1282.10275258,0.83939,20000,16787.8,0,0,96629.77,81110.0626403,1238518.74,1039600.2451686,1140361.55,957208.0814545
2021-06-19 21:00:00,1527.422,1286.3948084,0.8422,20000,16844,0,0,96629.77,81381.592294,1165519.17,981600.244974,1067361.98,898932.259556
2021-06-20 21:00:00,1527.422,1286.3948084,0.8422,20000,16844,0,0,96629.77,81381.592294,1165519.17,981600.244974,1067361.98,898932.259556
2021-06-21 21:00:00,1527.422,1286.3948084,0.8422,20000,16844,0,0,96629.77,81381.592294,1165519.17,981600.244974,1067361.98,898932.259556
2021-06-22 21:00:00,1527.422,1282.1943979,0.83945,20000,16789,0,0,96629.77,81115.8604265,1112385.32,933791.856874,1014228.13,851393.8037285
2021-06-23 21:00:00,1527.422,1279.5977805,0.83775,20000,16755,0,0,96629.77,80951.5898175,1122293.54,940201.413135,1024136.35,857970.2272125
2021-06-24 21:00:00,1527.422,1279.979636,0.838,20000,16760,0,0,96629.77,80975.74726,1104710.54,925747.43252,1006553.35,843491.7073
2021-06-25 21:00:00,1527.422,1280.2851204,0.8382,20000,16764,0,0,96629.77,80995.073214,1087770.33,911769.090606,989613.14,829493.733948
2021-06-26 21:00:00,1527.422,1279.01736014,0.83737,20000,16747.4,0,0,96629.77,80914.8705049,1149913.17,962902.7911629,1051755.98,880708.9049726
2021-06-27 21:00:00,1527.422,1279.01736014,0.83737,20000,16747.4,0,0,96629.77,80914.8705049,1149913.17,962902.7911629,1051755.98,880708.9049726
2021-06-28 21:00:00,1527.422,1279.01736014,0.83737,20000,16747.4,0,0,96629.77,80914.8705049,1149913.17,962902.7911629,1051755.98,880708.9049726
2021-06-29 21:00:00,1527.422,1280.4378626,0.8383,20000,16766,0,0,96629.77,81004.736191,1138249,954194.1367,1040091.81,871908.964323
2021-06-30 21:00:00,1527.422,1283.3399644,0.8402,20000,16804,0,0,96629.77,81188.332754,1111200.85,933630.95417,1013043.66,851159.283132
2021-07-01 21:00:00,1527.422,1288.2277148,0.8434,20000,16868,0,0,96629.77,81497.548018,1106896.21,933556.263514,1008739.02,850770.489468
2021-07-02 21:00:00,1527.422,1289.3732813,0.84415,20000,16883,0,0,96629.77,81570.0203455,1094449.03,923879.1486745,996291.84,841019.756736
2021-07-03 21:00:00,1527.422,1288.28881168,0.84344,20000,16868.8,0,0,96629.77,81501.4132088,1064288.96,897663.8804224,966131.77,814874.1800888
2021-07-04 21:00:00,1527.422,1288.28881168,0.84344,20000,16868.8,0,0,96629.77,81501.4132088,1064288.96,897663.8804224,966131.77,814874.1800888
2021-07-05 21:00:00,1527.422,1288.28881168,0.84344,20000,16868.8,0,0,96629.77,81501.4132088,1064288.96,897663.8804224,966131.77,814874.1800888
2021-07-06 21:00:00,1527.422,1287.4640038,0.8429,20000,16858,0,0,96629.77,81449.233133,1064288.96,897089.164384,966131.77,814352.468933
2021-07-07 21:00:00,1527.422,1291.7407854,0.8457,20000,16914,0,0,96629.77,81719.796489,1079728.61,913126.485477,981571.42,830114.949894
2021-07-08 21:00:00,1527.422,1295.1499913,0.847932,20000,16958.64,0,0,96629.77,81935.47413564,1068867.67,906327.10115844,970710.48,823096.47872736
2021-07-09 21:00:00,1527.422,1289.18082613,0.844024,20000,16880.48,0,0,96629.77,81557.84499448,1114639.1,940782.1517384,1016481.91,857935.12760584
2021-07-10 21:00:00,1527.422,1286.4711795,0.84225,20000,16845,0,0,96629.77,81386.4237825,1087015.89,915539.1333525,988858.7,832866.240075
2021-07-11 21:00:00,1527.422,1286.4711795,0.84225,20000,16845,0,0,96629.77,81386.4237825,1087015.89,915539.1333525,988858.7,832866.240075
2021-07-12 21:00:00,1527.422,1286.4711795,0.84225,20000,16845,0,0,96629.77,81386.4237825,1087015.89,915539.1333525,988858.7,832866.240075
2021-07-13 21:00:00,1527.422,1287.3112616,0.8428,20000,16856,0,0,96629.77,81439.570156,1095031.27,922892.354356,996874.08,840165.474624
2021-07-14 21:00:00,1527.422,1297.13258506,0.84923,20000,16984.6,0,0,96629.77,82060.8995771,1066379.66,905601.5986618,968222.47,822243.5681981
2021-07-15 21:00:00,1527.422,1290.77850954,0.84507,20000,16901.4,0,0,96629.77,81658.9197339,1051665.82,888731.2345074,953508.63,805781.5379541
2021-07-16 21:00:00,1527.422,1293.13073942,0.84661,20000,16932.2,0,0,96629.77,81807.7295797,1050097.54,889023.0783394,951940.35,805922.2197135
2021-07-17 21:00:00,1527.422,1292.89093417,0.846453,20000,16929.06,0,0,96629.77,81792.55870581,1036275.13,877158.19261389,938117.94,794072.74466682
2021-07-18 21:00:00,1527.422,1292.89093417,0.846453,20000,16929.06,0,0,96629.77,81792.55870581,1036275.13,877158.19261389,938117.94,794072.74466682
2021-07-19 21:00:00,1527.422,1292.89093417,0.846453,20000,16929.06,0,0,96629.77,81792.55870581,1036275.13,877158.19261389,938117.94,794072.74466682
2021-07-20 21:00:00,1527.422,1295.1011138,0.8479,20000,16958,0,0,96629.77,81932.381983,1050388.82,890624.680478,952231.63,807397.199077
2021-07-21 21:00:00,1527.422,1296.1703092,0.8486,20000,16972,0,0,96629.77,82000.022822,1050943.53,891830.679558,952786.34,808534.488124
2021-07-22 21:00:00,1527.422,1295.22330756,0.84798,20000,16959.6,0,0,96629.77,81940.1123646,1056476.86,895871.2477428,958319.67,812635.9137666
2021-07-23 21:00:00,1527.422,1297.42279524,0.84942,20000,16988.4,0,0,96629.77,82079.2592334,1046797.84,889171.0212528,948640.65,805794.340923
2021-07-24 21:00:00,1527.422,1297.34642414,0.84937,20000,16987.4,0,0,96629.77,82074.4277449,1034274.21,878481.4857477,936117.02,795109.7132774
2021-07-25 21:00:00,1527.422,1297.34642414,0.84937,20000,16987.4,0,0,96629.77,82074.4277449,1034274.21,878481.4857477,936117.02,795109.7132774
2021-07-26 21:00:00,1527.422,1297.34642414,0.84937,20000,16987.4,0,0,96629.77,82074.4277449,1034274.21,878481.4857477,936117.02,795109.7132774
2021-07-27 21:00:00,1527.422,1293.5736918,0.8469,20000,16938,0,0,96629.77,81835.752213,1031690.87,873738.997803,933533.68,790609.673592
2021-07-28 21:00:00,1527.422,1291.8935276,0.8458,20000,16916,0,0,96629.77,81729.459466,1031988.56,872855.924048,933831.37,789834.572746
2021-07-29 21:00:00,1527.422,1289.40382974,0.84417,20000,16883.4,0,0,96629.77,81571.9529409,1021092.76,861975.8752092,922935.57,779114.5201269
2021-07-30 21:00:00,1527.422,1284.30376768,0.840831,20000,16816.62,0,0,96629.77,81249.30613887,1017156.33,855256.57411023,918999.14,772722.96588534
2021-07-31 21:00:00,1527.422,1287.11269674,0.84267,20000,16853.4,0,0,96629.77,81427.0082859,1056089.24,889934.7198708,957932.05,807220.6005735
2021-08-01 21:00:00,1527.422,1287.11269674,0.84267,20000,16853.4,0,0,96629.77,81427.0082859,1056089.24,889934.7198708,957932.05,807220.6005735
2021-08-02 21:00:00,1527.422,1287.11269674,0.84267,20000,16853.4,0,0,96629.77,81427.0082859,1056089.24,889934.7198708,957932.05,807220.6005735
2021-08-03 21:00:00,1527.422,1286.28788886,0.84213,20000,16842.6,0,0,96629.77,81374.8282101,1043523.67,878782.5882171,945366.48,796121.4738024
2021-08-04 21:00:00,1527.422,1286.853035,0.8425,20000,16850,0,0,96629.77,81410.581225,1044685.87,880147.845475,946528.68,797450.4129
2021-08-05 21:00:00,1527.422,1290.33555716,0.84478,20000,16895.6,0,0,96629.77,81630.8971006,1065907.38,900457.2364764,967750.19,817536.0055082
2021-08-06 21:00:00,1527.422,1290.5188478,0.8449,20000,16898,0,0,96629.77,81642.492673,1054275.8,890757.62342,956118.61,807824.613589
2021-08-07 21:00:00,1527.422,1299.9888642,0.8511,20000,17022,0,0,96629.77,82241.597247,1045550.09,889867.681599,947392.9,806326.09719
2021-08-08 21:00:00,1527.422,1299.9888642,0.8511,20000,17022,0,0,96629.77,82241.597247,1045550.09,889867.681599,947392.9,806326.09719
2021-08-09 21:00:00,1527.422,1299.9888642,0.8511,20000,17022,0,0,96629.77,82241.597247,1045550.09,889867.681599,947392.9,806326.09719
2021-08-10 21:00:00,1527.422,1301.2108018,0.8519,20000,17038,0,0,96629.77,82318.901063,1038604.6,884787.25874,940447.41,801167.148579
2021-08-11 21:00:00,1527.422,1302.890966,0.853,20000,17060,0,0,96629.77,82425.19381,1032339.83,880585.87499,934182.64,796857.79192
2021-08-12 21:00:00,1527.422,1300.83047372,0.851651,20000,17033.02,0,0,96629.77,82294.84025027,1053508.01,897221.15022451,955350.82,813625.48120382
2021-08-13 21:00:00,1527.422,1301.45518932,0.85206,20000,17041.2,0,0,96629.77,82334.3618262,1015455.97,865229.4137982,917298.78,781593.5984868
2021-08-14 21:00:00,1527.422,1295.00946848,0.84784,20000,16956.8,0,0,96629.77,81926.5841968,984368.58,834587.0568672,886211.39,751365.4648976
2021-08-15 21:00:00,1527.422,1295.00946848,0.84784,20000,16956.8,0,0,96629.77,81926.5841968,984368.58,834587.0568672,886211.39,751365.4648976
2021-08-16 21:00:00,1527.422,1295.00946848,0.84784,20000,16956.8,0,0,96629.77,81926.5841968,984368.58,834587.0568672,886211.39,751365.4648976
2021-08-17 21:00:00,1527.422,1296.6285358,0.8489,20000,16978,0,0,96629.77,82029.011753,968042.32,821771.125448,869885.13,738445.486857
2021-08-18 21:00:00,1527.422,1304.40311378,0.85399,20000,17079.8,0,0,96629.77,82520.8572823,950354.32,811593.0857368,852197.13,727767.8270487
2021-08-19 21:00:00,1527.422,1305.12100212,0.85446,20000,17089.2,0,0,96629.77,82566.2732742,939064.92,802393.4115432,840907.73,718522.0189758
2021-08-20 21:00:00,1527.422,1308.10558471,0.856414,20000,17128.28,0,0,96629.77,82755.08784478,970898.11,831490.73397754,872740.92,747427.54226088
2021-08-21 21:00:00,1527.422,1305.76251936,0.85488,20000,17097.6,0,0,96629.77,82606.8577776,1040546.02,889541.9815776,942388.83,805629.3629904
2021-08-22 21:00:00,1527.422,1305.76251936,0.85488,20000,17097.6,0,0,96629.77,82606.8577776,1040546.02,889541.9815776,942388.83,805629.3629904
2021-08-23 21:00:00,1527.422,1305.76251936,0.85488,20000,17097.6,0,0,96629.77,82606.8577776,1040546.02,889541.9815776,942388.83,805629.3629904
2021-08-24 21:00:00,1527.422,1300.53873612,0.85146,20000,17029.2,0,0,96629.77,82276.3839642,1033058.08,879607.6327968,934900.89,796030.7117994
2021-08-25 21:00:00,1527.422,1299.59173448,0.85084,20000,17016.8,0,0,96629.77,82216.4735068,1035211.4,880799.267576,937054.21,797283.2040364
2021-08-26 21:00:00,1527.422,1297.2395046,0.8493,20000,16986,0,0,96629.77,82067.663661,1007222.86,855434.374998,909065.67,772069.473531
2021-08-27 21:00:00,1527.422,1299.2251532,0.8506,20000,17012,0,0,96629.77,82193.282362,1040548.56,885090.605136,942391.37,801598.099322
2021-08-28 21:00:00,1527.422,1294.53444024,0.847529,20000,16950.58,0,0,96629.77,81896.53233833,1040024.82,881451.19566978,941867.63,798260.13058627
2021-08-29 21:00:00,1527.422,1294.53444024,0.847529,20000,16950.58,0,0,96629.77,81896.53233833,1040024.82,881451.19566978,941867.63,798260.13058627
2021-08-30 21:00:00,1527.422,1294.53444024,0.847529,20000,16950.58,0,0,96629.77,81896.53233833,1040024.82,881451.19566978,941867.63,798260.13058627
2021-08-31 21:00:00,1527.422,1294.76508096,0.84768,20000,16953.6,0,0,96629.77,81911.1234336,1075471.82,911655.9523776,977314.63,828450.0655584
2021-09-01 21:00:00,1527.422,1293.29875584,0.84672,20000,16934.4,0,0,96629.77,81818.3588544,1078061.08,912815.8776576,979903.89,829704.2217408
2021-09-02 21:00:00,1527.422,1289.95370166,0.84453,20000,16890.6,0,0,96629.77,81606.7396581,1092114.41,922323.3826773,993957.22,839426.6910066
2021-09-03 21:00:00,1527.422,1286.089324,0.842,20000,16840,0,0,96629.77,81362.26634,1129599.08,951122.42536,1031441.89,868474.07138
2021-09-04 21:00:00,1527.422,1285.06595126,0.84133,20000,16826.6,0,0,96629.77,81297.5243941,1132188.73,952544.3442109,1034031.54,869961.7555482
2021-09-05 21:00:00,1527.422,1285.06595126,0.84133,20000,16826.6,0,0,96629.77,81297.5243941,1132188.73,952544.3442109,1034031.54,869961.7555482
2021-09-06 21:00:00,1527.422,1285.06595126,0.84133,20000,16826.6,0,0,96629.77,81297.5243941,1132188.73,952544.3442109,1034031.54,869961.7555482
2021-09-07 21:00:00,1527.422,1286.2420662,0.8421,20000,16842,0,0,96629.77,81371.929317,1132188.73,953416.129533,1034031.54,870757.959834
2021-09-08 21:00:00,1527.422,1289.66349148,0.84434,20000,16886.8,0,0,96629.77,81588.3800018,1084223.7,915453.438858,986066.51,832575.3970534
2021-09-09 21:00:00,1527.422,1292.33342514,0.846088,20000,16921.76,0,0,96629.77,81757.28883976,1086667.35,919416.2048268,988510.16,836366.58425408
2021-09-10 21:00:00,1527.422,1291.5880432,0.8456,20000,16912,0,0,96629.77,81710.133512,1100046.19,930199.058264,1001889,847197.3384
2021-09-11 21:00:00,1527.422,1293.1154652,0.8466,20000,16932,0,0,96629.77,81806.763282,1078612.86,913153.647276,980455.67,830053.770222
2021-09-12 21:00:00,1527.422,1293.1154652,0.8466,20000,16932,0,0,96629.77,81806.763282,1078612.86,913153.647276,980455.67,830053.770222
2021-09-13 21:00:00,1527.422,1293.1154652,0.8466,20000,16932,0,0,96629.77,81806.763282,1078612.86,913153.647276,980455.67,830053.770222
2021-09-14 21:00:00,1527.422,1293.1154652,0.8466,20000,16932,0,0,96629.77,81806.763282,1056385.34,894335.828844,958228.15,811235.95179
2021-09-15 21:00:00,1527.422,1293.8791762,0.8471,20000,16942,0,0,96629.77,81855.078167,1061891.7,899528.45907,963734.51,816379.503421
2021-09-16 21:00:00,1527.422,1292.23567013,0.846024,20000,16920.48,0,0,96629.77,81751.10453448,1046305.43,885199.50511032,948148.24,802156.16659776
2021-09-17 21:00:00,1527.422,1298.0032156,0.8498,20000,16996,0,0,96629.77,82115.978546,1042318.17,885761.980866,944160.98,802348.000804
2021-09-18 21:00:00,1527.422,1302.15780344,0.85252,20000,17050.4,0,0,96629.77,82378.8115204,996946.43,849916.7705036,898789.24,766235.8028848
2021-09-19 21:00:00,1527.422,1302.15780344,0.85252,20000,17050.4,0,0,96629.77,82378.8115204,996946.43,849916.7705036,898789.24,766235.8028848
2021-09-20 21:00:00,1527.422,1302.15780344,0.85252,20000,17050.4,0,0,96629.77,82378.8115204,996946.43,849916.7705036,898789.24,766235.8028848
2021-09-21 21:00:00,1527.422,1302.127255,0.8525,20000,17050,0,0,96629.77,82376.878925,998302.12,851052.5573,900144.93,767373.552825
2021-09-22 21:00:00,1527.422,1302.93678866,0.85303,20000,17060.6,0,0,96629.77,82428.0927031,1020380.85,870415.4764755,922223.66,786684.4486898
2021-09-23 21:00:00,1527.422,1306.8622632,0.8556,20000,17112,0,0,96629.77,82676.431212,1039003.42,888971.326152,940846.23,804988.034388
2021-09-24 21:00:00,1527.422,1301.01223694,0.85177,20000,17035.4,0,0,96629.77,82306.3391929,1025551.28,873533.8137656,927394.09,789926.4640393
2021-09-25 21:00:00,1527.422,1302.92151444,0.85302,20000,17060.4,0,0,96629.77,82427.1264054,1016611.12,867189.6175824,918453.93,783459.5713686
2021-09-26 21:00:00,1527.422,1302.92151444,0.85302,20000,17060.4,0,0,96629.77,82427.1264054,1016611.12,867189.6175824,918453.93,783459.5713686
2021-09-27 21:00:00,1527.422,1302.92151444,0.85302,20000,17060.4,0,0,96629.77,82427.1264054,1016611.12,867189.6175824,918453.93,783459.5713686
2021-09-28 21:00:00,1527.422,1305.84652757,0.854935,20000,17098.7,0,0,96629.77,82612.17241495,996057.32,851564.2648742,897900.13,767646.24764155
2021-09-29 21:00:00,1527.422,1307.0150054,0.8557,20000,17114,0,0,96629.77,82686.094189,1000059.34,855750.777238,901902.15,771757.669755
2021-09-30 21:00:00,1527.422,1316.5613929,0.86195,20000,17239,0,0,96629.77,83290.0302515,999969.89,861924.0466855,901812.7,777317.456765
2021-10-01 21:00:00,1527.422,1319.64678534,0.86397,20000,17279.4,0,0,96629.77,83485.2223869,1014890.94,876835.3254318,916733.75,792030.4579875
2021-10-02 21:00:00,1527.422,1315.91987566,0.86153,20000,17230.6,0,0,96629.77,83249.4457481,983905.4,847664.019262,885748.21,763098.6553613
2021-10-03 21:00:00,1527.422,1315.91987566,0.86153,20000,17230.6,0,0,96629.77,83249.4457481,983905.4,847664.019262,885748.21,763098.6553613
2021-10-04 21:00:00,1527.422,1315.91987566,0.86153,20000,17230.6,0,0,96629.77,83249.4457481,983905.4,847664.019262,885748.21,763098.6553613
2021-10-05 21:00:00,1527.422,1314.6521154,0.8607,20000,17214,0,0,96629.77,83169.243039,992330.76,854099.085132,894173.57,769615.191699
2021-10-06 21:00:00,1527.422,1317.18763592,0.86236,20000,17247.2,0,0,96629.77,83329.6484572,992662.88,856032.7611968,894505.69,771385.9268284
2021-10-07 21:00:00,1527.422,1321.8309988,0.8654,20000,17308,0,0,96629.77,83623.402958,1011993.78,875779.417212,913836.59,790834.184986
2021-10-08 21:00:00,1527.422,1321.32694954,0.86507,20000,17301.4,0,0,96629.77,83591.5151339,1007118.72,871228.1911104,908961.53,786315.3507571
2021-10-09 21:00:00,1527.422,1320.6090612,0.8646,20000,17292,0,0,96629.77,83546.099142,996988.69,861996.421374,898831.5,777129.7149
2021-10-10 21:00:00,1527.422,1320.6090612,0.8646,20000,17292,0,0,96629.77,83546.099142,996988.69,861996.421374,898831.5,777129.7149
2021-10-11 21:00:00,1527.422,1320.6090612,0.8646,20000,17292,0,0,96629.77,83546.099142,996988.69,861996.421374,898831.5,777129.7149
2021-10-12 21:00:00,1527.422,1322.01428944,0.86552,20000,17310.4,0,0,96629.77,83634.9985304,990188.73,857028.1495896,892031.54,772071.1385008
2021-10-13 21:00:00,1527.422,1324.274874,0.867,20000,17340,0,0,96629.77,83778.01059,1014050.16,879181.48872,915892.97,794079.20499
2021-10-14 21:00:00,1527.422,1316.7905062,0.8621,20000,17242,0,0,96629.77,83304.524717,1033129.62,890661.045402,934972.43,806039.731903
2021-10-15 21:00:00,1527.422,1317.7069594,0.8627,20000,17254,0,0,96629.77,83362.502579,1045491.97,901945.922519,947334.78,817265.714706
2021-10-16 21:00:00,1527.422,1317.08071638,0.86229,20000,17245.8,0,0,96629.77,83322.8843733,1057539.48,911905.7182092,959382.29,827265.7548441
2021-10-17 21:00:00,1527.422,1317.08071638,0.86229,20000,17245.8,0,0,96629.77,83322.8843733,1057539.48,911905.7182092,959382.29,827265.7548441
2021-10-18 21:00:00,1527.422,1317.08071638,0.86229,20000,17245.8,0,0,96629.77,83322.8843733,1057539.48,911905.7182092,959382.29,827265.7548441
2021-10-19 21:00:00,1527.422,1315.17143888,0.86104,20000,17220.8,0,0,96629.77,83202.0971608,1092326.62,940536.9128848,994169.43,856019.6460072
2021-10-20 21:00:00,1527.422,1313.1246934,0.8597,20000,17194,0,0,96629.77,83072.613269,1111115.3,955225.82341,1012958.11,870840.087167
2021-10-21 21:00:00,1527.422,1310.528076,0.858,20000,17160,0,0,96629.77,82908.34266,1122289.54,962924.42532,1024132.35,878705.5563
2021-10-22 21:00:00,1527.422,1313.87313018,0.86019,20000,17203.8,0,0,96629.77,83119.9618563,1099297.71,945604.8971649,1001140.52,861171.0638988
2021-10-23 21:00:00,1527.422,1312.2082402,0.8591,20000,17182,0,0,96629.77,83014.635407,1110647.55,954157.310205,1012490.36,869830.468276
2021-10-24 21:00:00,1527.422,1312.2082402,0.8591,20000,17182,0,0,96629.77,83014.635407,1110647.55,954157.310205,1012490.36,869830.468276
2021-10-25 21:00:00,1527.422,1312.2082402,0.8591,20000,17182,0,0,96629.77,83014.635407,1110647.55,954157.310205,1012490.36,869830.468276
2021-10-26 21:00:00,1527.422,1315.4158264,0.8612,20000,17224,0,0,96629.77,83217.557924,1122323.13,966544.679556,1024165.94,882011.707528
2021-10-27 21:00:00,1527.422,1316.9432484,0.8622,20000,17244,0,0,96629.77,83314.187694,1114226.45,960686.04519,1016069.26,876054.915972
2021-10-28 21:00:00,1527.422,1316.72940932,0.86206,20000,17241.2,0,0,96629.77,83300.6595262,1147221.81,988974.0335286,1049064.62,904356.6463172
2021-10-29 21:00:00,1527.422,1307.3204898,0.8559,20000,17118,0,0,96629.77,82705.420143,1172666.21,1003685.009139,1074509.02,919672.270218
2021-10-30 21:00:00,1527.422,1321.6782566,0.8653,20000,17306,0,0,96629.77,83613.739981,1153698.56,998295.363968,1055541.37,913359.947461
2021-10-31 21:00:00,1527.422,1321.6782566,0.8653,20000,17306,0,0,96629.77,83613.739981,1153698.56,998295.363968,1055541.37,913359.947461
2021-11-01 21:00:00,1527.422,1321.6782566,0.8653,20000,17306,0,0,96629.77,83613.739981,1153698.56,998295.363968,1055541.37,913359.947461
2021-11-02 21:00:00,1527.422,1316.7905062,0.8621,20000,17242,0,0,96629.77,83304.524717,1123092.45,968218.001145,1024935.26,883596.687646
2021-11-03 21:00:00,1527.422,1319.0816392,0.8636,20000,17272,0,0,96629.77,83449.469372,1117098,964725.8328,1018940.81,879957.283516
2021-11-04 21:00:00,1527.422,1314.9575998,0.8609,20000,17218,0,0,96629.77,83188.568993,1131395.64,974018.506476,1033238.45,889514.981605
2021-11-05 21:00:00,1527.422,1321.8309988,0.8654,20000,17308,0,0,96629.77,83623.402958,1120243.4,969458.63836,1022086.21,884513.406134
2021-11-06 21:00:00,1527.422,1320.28830258,0.86439,20000,17287.8,0,0,96629.77,83525.8068903,1134709.06,980831.1643734,1036551.87,895985.0709093
2021-11-07 21:00:00,1527.422,1320.28830258,0.86439,20000,17287.8,0,0,96629.77,83525.8068903,1134709.06,980831.1643734,1036551.87,895985.0709093
2021-11-08 21:00:00,1527.422,1320.28830258,0.86439,20000,17287.8,0,0,96629.77,83525.8068903,1134709.06,980831.1643734,1036551.87,895985.0709093
2021-11-09 21:00:00,1527.422,1317.7069594,0.8627,20000,17254,0,0,96629.77,83362.502579,1130222.37,975042.838599,1032065.18,890362.630786
2021-11-10 21:00:00,1527.422,1317.2487328,0.8624,20000,17248,0,0,96629.77,83333.513648,1130213.77,974696.355248,1032056.58,890045.594592
2021-11-11 21:00:00,1527.422,1329.81941586,0.87063,20000,17412.6,0,0,96629.77,84128.7766551,1188616.72,1034845.3749336,1090459.53,949386.7806039
2021-11-12 21:00:00,1527.422,1333.8976326,0.8733,20000,17466,0,0,96629.77,84386.778141,1107165.38,966887.526354,1009008.19,881166.852327
2021-11-13 21:00:00,1527.422,1334.966828,0.874,20000,17480,0,0,96629.77,84454.41898,1063650.46,929630.50204,965493.27,843841.11798
2021-11-14 21:00:00,1527.422,1334.966828,0.874,20000,17480,0,0,96629.77,84454.41898,1063650.46,929630.50204,965493.27,843841.11798
2021-11-15 21:00:00,1527.422,1334.966828,0.874,20000,17480,0,0,96629.77,84454.41898,1063650.46,929630.50204,965493.27,843841.11798
2021-11-16 21:00:00,1527.422,1343.79532716,0.87978,20000,17595.6,0,0,96629.77,85012.9390506,1052394.54,925875.6684012,954237.35,839518.935783
2021-11-17 21:00:00,1527.422,1349.1718526,0.8833,20000,17666,0,0,96629.77,85353.075841,1029319.55,909197.958515,931162.36,822495.712588
2021-11-18 21:00:00,1527.422,1349.1718526,0.8833,20000,17666,0,0,96629.77,85353.075841,1010773.06,892815.843898,912615.87,806113.597971
2021-11-19 21:00:00,1527.422,1343.56621386,0.87963,20000,17592.6,0,0,96629.77,84998.4445851,1005452.38,884426.0770194,907295.19,798084.0679797
2021-11-20 21:00:00,1527.422,1354.60947492,0.88686,20000,17737.2,0,0,96629.77,85697.0778222,1003204.06,889701.5526516,905046.87,802649.8671282
